Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-01,Auxerre,Rennes,0,0,D,0,0,H,9,14,3,4,18,16,4,8,1,2,0,0,2025/6
2022-08-20,Le Havre,Rennes,0,0,D,0,0,H,9,14,4,5,13,11,2,7,2,1,0,0,2025/6
2022-08-20,Strasbourg,Rennes,1,0,H,1,0,H,6,9,1,3,9,8,4,6,1,1,0,0,2025/6
2022-08-11,Lille,Auxerre,0,0,D,0,0,H,5,14,1,5,12,15,5,4,1,1,0,0,2025/6
2022-08-25,Rennes,Brest,0,0,D,0,0,H,9,12,3,4,16,13,8,3,2,3,0,0,2025/6
2022-08-17,Le Havre,Lorient,0,1,A,0,1,H,12,9,4,3,16,8,7,8,1,2,0,0,2025/6
2022-08-26,Reims,Auxerre,1,0,H,0,0,H,12,12,3,4,11,14,3,10,3,0,0,0,2025/6
2022-08-13,Brest,Nice,2,1,H,1,1,H,9,5,3,2,17,12,2,8,1,1,0,0,2025/6
2022-08-26,Brest,Strasbourg,1,0,H,0,0,H,8,8,3,2,16,15,12,5,2,2,0,0,2025/6
2022-08-08,Metz,Lens,0,0,D,0,0,H,6,10,2,3,8,16,3,3,1,2,0,0,2025/6
2022-08-09,Lens,Auxerre,0,0,D,0,0,H,5,5,2,2,8,18,3,2,1,1,0,0,2025/6
2022-08-12,Strasbourg,Reims,0,0,D,0,0,H,9,13,3,5,13,9,7,2,2,1,0,0,2025/6
2022-08-27,Lyon,Monaco,0,0,D,0,0,H,12,10,4,3,8,13,7,5,1,2,0,0,2025/6
2022-08-25,Marseille,Lyon,0,0,D,0,0,H,11,15,4,7,17,9,3,6,3,2,0,0,2025/6
2022-08-08,Lens,Nantes,0,1,A,0,0,H,6,13,2,6,13,12,7,4,1,3,0,0,2025/6
2022-08-16,Lyon,Le Havre,0,1,A,0,1,H,13,9,5,3,9,15,7,6,1,3,0,0,2025/6
2022-08-24,Lorient,Strasbourg,0,0,D,0,0,H,10,3,3,1,10,18,2,6,2,0,0,0,2025/6
2022-08-07,Brest,Reims,0,0,D,0,0,H,9,11,4,4,9,10,6,9,0,3,0,0,2025/6
2022-08-17,Marseille,Strasbourg,1,1,D,1,0,H,8,5,3,1,10,8,5,8,0,3,0,0,2025/6
2022-08-02,Auxerre,Lyon,1,0,H,1,0,H,11,8,3,3,10,11,6,5,0,2,0,0,2025/6
2022-08-26,Strasbourg,Nantes,0,0,D,0,0,H,4,9,1,4,9,16,9,3,2,0,0,0,2025/6
2022-08-06,Strasbourg,Lille,1,0,H,1,0,H,13,9,5,3,12,13,2,6,3,1,0,0,2025/6
2022-08-01,Reims,Strasbourg,0,0,D,0,0,H,5,11,1,4,8,9,6,4,2,0,0,0,2025/6
2022-08-01,Lens,Nice,0,0,D,0,0,H,8,12,2,5,11,14,6,3,3,1,0,0,2025/6
2022-08-22,Lille,Montpellier,0,0,D,0,0,H,8,6,3,2,9,15,3,5,1,0,0,0,2025/6
2022-08-11,Lens,Lyon,1,0,H,0,0,H,9,6,3,1,9,13,5,5,0,0,0,0,2025/6
2022-08-22,Marseille,Le Havre,4,0,H,1,0,H,11,5,4,2,14,10,8,4,2,2,0,0,2025/6
2022-08-09,Montpellier,Strasbourg,0,1,A,0,1,H,7,9,3,3,9,8,4,7,1,1,0,0,2025/6
2022-08-16,Marseille,Monaco,1,1,D,0,1,H,8,8,3,3,9,9,9,8,3,2,0,0,2025/6
2022-08-12,Lille,Lyon,0,1,A,0,0,H,8,8,2,3,13,15,4,5,3,3,0,0,2025/6
2022-08-26,Nantes,PSG,0,1,A,0,1,H,13,12,5,4,18,11,4,2,3,3,0,0,2025/6
2022-08-08,PSG,Brest,0,0,D,0,0,H,14,7,5,2,14,9,6,6,3,1,0,0,2025/6
2022-08-01,Nice,Le Havre,1,0,H,1,0,H,6,5,1,2,13,16,3,4,3,1,0,0,2025/6
2022-08-28,Reims,Nantes,0,2,A,0,1,H,10,11,3,5,10,12,11,3,3,1,0,0,2025/6
2022-08-07,Lorient,Auxerre,0,1,A,0,0,H,17,3,8,1,11,8,8,3,1,0,0,0,2025/6
2022-08-14,Lyon,Brest,1,1,D,1,0,H,6,4,2,1,13,8,8,4,0,0,0,0,2025/6
2022-08-05,Marseille,Auxerre,1,0,H,1,0,H,9,6,2,1,9,11,3,4,0,0,0,0,2025/6
2022-08-24,Monaco,Le Havre,0,0,D,0,0,H,17,7,5,2,10,16,2,3,2,3,0,0,2025/6
2022-08-10,Nice,Lyon,0,0,D,0,0,H,10,10,4,4,9,10,4,2,0,0,0,0,2025/6
2022-08-14,PSG,Nice,1,0,H,0,0,H,11,10,3,3,18,15,6,8,2,2,0,0,2025/6
2022-08-17,Strasbourg,Toulouse,0,0,D,0,0,H,10,7,3,3,14,10,7,5,1,3,0,0,2025/6
2022-08-18,Metz,Auxerre,0,0,D,0,0,H,8,5,2,2,17,9,6,5,3,3,0,0,2025/6
2022-08-26,Auxerre,Marseille,0,0,D,0,0,H,8,8,3,2,13,18,6,4,3,1,0,0,2025/6
2022-08-11,Monaco,Lyon,2,0,H,1,0,H,13,6,4,2,8,11,5,6,2,1,0,0,2025/6
2022-08-10,Strasbourg,Lens,0,0,D,0,0,H,5,8,2,3,11,16,4,2,1,0,0,0,2025/6
2022-08-26,Montpellier,Lens,1,0,H,0,0,H,9,8,3,2,15,8,5,12,0,2,0,0,2025/6
2022-08-13,Marseille,Montpellier,1,0,H,0,0,H,9,8,4,3,16,11,4,5,2,3,0,0,2025/6
2022-08-14,Lens,Lille,3,0,H,2,0,H,11,10,4,3,16,9,7,2,1,0,0,0,2025/6
2022-08-10,Metz,Reims,0,0,D,0,0,H,16,13,6,6,10,10,5,5,3,0,0,0,2025/6
2022-08-26,Strasbourg,Marseille,0,1,A,0,1,H,7,5,3,2,18,18,4,3,1,1,0,0,2025/6
2022-08-17,PSG,Rennes,2,1,H,0,0,H,25,18,12,7,13,15,4,5,1,2,0,0,2025/6
2022-08-23,Brest,Montpellier,0,0,D,0,0,H,3,7,1,2,18,14,8,6,1,1,0,0,2025/6
2022-08-16,Lyon,Montpellier,0,0,D,0,0,H,12,10,5,4,9,8,5,5,1,2,0,0,2025/6
2022-08-04,Reims,Le Havre,1,0,H,1,0,H,9,6,4,1,15,13,2,6,1,2,0,0,2025/6
2022-08-06,PSG,Nantes,4,0,H,4,0,H,12,12,4,3,15,12,5,6,3,2,0,0,2025/6
2022-08-19,PSG,Reims,1,0,H,0,0,H,16,9,7,4,15,8,2,6,2,2,0,0,2025/6
2022-08-12,Monaco,Nice,1,1,D,0,1,H,11,10,5,3,16,17,4,7,2,2,0,0,2025/6
2022-08-22,Metz,Montpellier,0,0,D,0,0,H,11,11,4,5,8,17,4,5,0,1,0,0,2025/6
2022-08-13,Metz,Toulouse,0,0,D,0,0,H,5,12,1,3,10,17,6,9,3,0,0,0,2025/6
2022-08-15,Toulouse,Reims,0,0,D,0,0,H,15,11,6,4,18,16,5,5,3,0,0,0,2025/6
2022-08-25,Lens,Brest,0,0,D,0,0,H,7,9,3,4,14,11,3,4,3,2,0,0,2025/6
2022-08-24,Reims,Nice,0,0,D,0,0,H,10,9,4,3,15,9,2,9,2,3,0,0,2025/6
2022-08-11,Montpellier,Lille,0,0,D,0,0,H,6,9,2,3,17,8,5,4,3,0,0,0,2025/6
2022-08-02,Le Havre,Brest,1,0,H,1,0,H,11,8,4,3,11,8,3,5,3,2,0,0,2025/6
2022-08-03,Nice,Reims,0,1,A,0,0,H,16,10,5,3,12,15,13,6,3,1,0,0,2025/6
2022-08-14,Marseille,Nantes,0,1,A,0,1,H,11,8,5,2,13,12,4,6,1,1,0,0,2025/6
2022-08-06,Auxerre,Nantes,0,0,D,0,0,H,12,12,4,5,14,13,2,7,3,0,0,0,2025/6
2022-08-19,Reims,Lyon,1,1,D,0,0,H,9,11,3,4,17,10,3,4,2,2,0,0,2025/6
2022-08-11,Lorient,Montpellier,0,0,D,0,0,H,7,9,3,3,9,18,3,6,3,2,0,0,2025/6
2022-08-05,Monaco,Strasbourg,0,0,D,0,0,H,6,11,2,5,18,15,2,8,0,0,0,0,2025/6
2022-08-06,Nice,Toulouse,0,0,D,0,0,H,3,8,1,3,17,14,7,3,1,2,0,0,2025/6
2022-08-12,Lens,PSG,2,0,H,2,0,H,16,19,6,9,13,8,2,3,2,2,0,0,2025/6
2022-08-15,Nantes,Le Havre,0,0,D,0,0,H,7,6,3,2,14,14,6,5,2,2,0,0,2025/6
2022-08-06,Monaco,Montpellier,0,0,D,0,0,H,8,6,3,2,15,14,3,5,2,1,0,0,2025/6
2022-08-22,Rennes,Auxerre,0,1,A,0,1,H,8,11,3,3,18,14,5,2,2,0,0,0,2025/6
2022-08-20,Toulouse,PSG,5,4,H,4,4,H,8,12,2,5,14,9,6,3,3,0,0,0,2025/6
2022-08-28,Lyon,Toulouse,1,0,H,0,0,H,8,11,3,4,14,11,4,4,1,3,0,0,2025/6
2022-08-12,Reims,Marseille,0,0,D,0,0,H,7,8,3,3,15,14,3,7,3,0,0,0,2025/6
2022-08-22,Montpellier,Nice,1,0,H,0,0,H,9,7,3,2,12,12,5,7,3,1,0,0,2025/6
2022-08-26,Monaco,PSG,0,1,A,0,1,H,16,16,4,4,13,16,9,7,2,2,0,0,2025/6
2022-08-13,Metz,Brest,1,0,H,0,0,H,10,7,3,2,11,17,6,2,3,0,0,0,2025/6
2022-08-24,Monaco,Lille,2,0,H,1,0,H,12,6,3,2,10,14,4,3,2,1,0,0,2025/6
2022-08-21,Lille,Metz,1,0,H,0,0,H,7,11,3,4,17,14,7,2,2,1,0,0,2025/6
2022-08-21,Lyon,Reims,0,0,D,0,0,H,7,8,2,3,17,10,5,9,0,0,0,0,2025/6
2022-08-21,Marseille,Nice,3,1,H,2,0,H,15,9,6,4,18,13,4,3,1,1,0,0,2025/6
2022-08-24,Nice,Lens,4,0,H,1,0,H,10,12,3,5,14,12,2,4,0,2,0,0,2025/6
2022-08-28,Auxerre,Lens,0,0,D,0,0,H,10,13,3,6,9,9,8,5,3,0,0,0,2025/6
2022-08-16,Nantes,Lille,1,0,H,1,0,H,6,12,2,3,13,11,6,4,3,0,0,0,2025/6
2022-08-03,Metz,Le Havre,0,0,D,0,0,H,8,3,2,1,11,18,3,5,3,3,0,0,2025/6
2022-08-10,Auxerre,Metz,0,0,D,0,0,H,10,11,3,3,8,10,3,5,0,0,0,0,2025/6
2022-08-18,Monaco,Auxerre,0,0,D,0,0,H,9,8,3,3,8,10,5,3,2,0,0,0,2025/6
2022-08-05,Monaco,Reims,1,0,H,0,0,H,8,9,2,3,11,13,7,6,0,1,0,0,2025/6
2022-08-05,Le Havre,Metz,0,0,D,0,0,H,7,5,2,2,12,12,4,7,3,1,0,0,2025/6
2022-08-24,Marseille,Metz,0,0,D,0,0,H,9,10,3,3,15,14,3,3,3,1,0,0,2025/6
2022-08-13,Rennes,Metz,0,0,D,0,0,H,11,12,5,5,9,17,7,8,2,1,0,0,2025/6
2022-08-14,Montpellier,PSG,1,1,D,1,1,H,10,12,3,5,17,12,7,3,2,0,0,0,2025/6
2022-08-21,Monaco,Marseille,1,0,H,0,0,H,15,7,6,2,9,15,5,4,1,0,0,0,2025/6
2022-08-21,Montpellier,Toulouse,2,0,H,0,0,H,10,18,3,7,16,13,4,7,3,0,0,0,2025/6
2022-08-08,Reims,Lens,0,0,D,0,0,H,9,6,3,2,9,11,7,10,2,2,0,0,2025/6
2022-08-23,Nice,Lille,0,1,A,0,0,H,6,16,1,7,13,11,5,4,3,2,0,0,2025/6
2022-08-17,Rennes,Marseille,2,1,H,2,1,H,9,13,3,5,11,9,5,10,2,0,0,0,2025/6
2022-08-27,Toulouse,Lens,1,0,H,0,0,H,10,9,4,3,13,11,3,2,1,0,0,0,2025/6
2022-08-04,Metz,Lyon,0,0,D,0,0,H,3,12,1,4,15,10,6,4,2,3,0,0,2025/6
2022-08-19,Toulouse,Metz,0,0,D,0,0,H,7,11,2,5,8,15,5,5,2,1,0,0,2025/6
2022-08-02,Reims,Lille,0,0,D,0,0,H,7,9,3,4,13,18,4,6,0,0,0,0,2025/6
2022-08-11,PSG,Lens,1,1,D,1,0,H,15,6,5,2,13,14,6,4,0,2,0,0,2025/6
2022-08-16,Marseille,Rennes,1,0,H,0,0,H,7,7,2,3,18,9,2,4,2,0,0,0,2025/6
2022-08-11,Lille,Strasbourg,1,0,H,0,0,H,13,7,3,2,14,11,3,4,1,0,0,0,2025/6
2022-08-01,Nice,Metz,0,0,D,0,0,H,4,10,1,4,8,12,3,5,0,0,0,0,2025/6
2022-08-26,Lorient,Metz,0,0,D,0,0,H,4,8,1,3,14,12,6,4,1,1,0,0,2025/6
2022-08-19,Lorient,Brest,0,0,D,0,0,H,4,6,1,1,14,18,5,4,3,0,0,0,2025/6
2022-08-09,PSG,Le Havre,0,0,D,0,0,H,8,8,3,3,13,15,6,6,1,0,0,0,2025/6
2022-08-28,Brest,Auxerre,1,0,H,1,0,H,10,11,3,4,11,18,2,5,1,0,0,0,2025/6
2022-08-15,Lyon,Marseille,0,2,A,0,1,H,15,8,5,3,14,11,6,4,3,0,0,0,2025/6
2022-08-11,Marseille,Lens,0,0,D,0,0,H,12,10,5,4,12,15,9,8,1,0,0,0,2025/6
2022-08-28,Metz,PSG,0,0,D,0,0,H,11,13,4,6,17,16,6,6,1,3,0,0,2025/6
2022-08-28,Toulouse,Brest,0,0,D,0,0,H,13,9,4,3,17,18,6,3,0,1,0,0,2025/6
2022-08-15,Nantes,Lorient,0,0,D,0,0,H,12,8,3,2,10,12,7,7,0,3,0,0,2025/6
2022-08-03,Brest,Le Havre,0,0,D,0,0,H,9,11,3,5,13,14,3,7,1,1,0,0,2025/6
2022-08-12,Rennes,Reims,0,0,D,0,0,H,7,4,2,1,9,8,3,2,3,3,0,0,2025/6
2022-08-20,Lyon,Nice,1,0,H,0,0,H,9,6,3,2,15,16,4,5,3,0,0,0,2025/6
2022-08-02,Rennes,Lyon,0,0,D,0,0,H,8,10,3,3,8,17,6,5,2,1,0,0,2025/6
2022-08-23,Brest,Lyon,0,0,D,0,0,H,13,5,4,2,14,14,2,3,3,0,0,0,2025/6
2022-08-06,Lille,Marseille,0,1,A,0,0,H,13,17,5,6,11,13,2,4,2,2,0,0,2025/6
2022-08-16,Monaco,Lorient,0,0,D,0,0,H,12,5,4,2,12,11,7,4,1,2,0,0,2025/6
2022-08-01,Rennes,Montpellier,1,0,H,0,0,H,8,17,2,6,18,15,6,4,3,2,0,0,2025/6
2022-08-25,Toulouse,Nantes,0,0,D,0,0,H,9,8,4,2,8,17,2,9,2,3,0,0,2025/6
2022-08-27,Toulouse,Nice,0,0,D,0,0,H,7,11,2,3,8,17,8,5,2,1,0,0,2025/6
2022-08-10,Montpellier,Monaco,0,1,A,0,0,H,15,10,4,3,13,15,4,15,3,2,0,0,2025/6
2022-08-01,Auxerre,Toulouse,1,0,H,1,0,H,8,10,3,3,13,12,6,5,2,3,0,0,2025/6
2022-08-14,Montpellier,Marseille,0,0,D,0,0,H,8,9,3,2,11,18,6,3,1,2,0,0,2025/6
2022-08-12,Lille,Nice,0,2,A,0,1,H,6,9,2,4,11,9,5,5,1,3,0,0,2025/6
2022-08-15,Metz,Lille,0,0,D,0,0,H,6,11,2,4,16,10,6,3,2,2,0,0,2025/6
2022-08-10,Le Havre,Strasbourg,0,1,A,0,1,H,8,6,3,2,11,8,7,8,2,0,0,0,2025/6
2022-08-10,Lens,Lorient,1,0,H,1,0,H,13,12,6,5,9,8,3,7,3,1,0,0,2025/6
2022-08-22,Rennes,Strasbourg,0,0,D,0,0,H,8,9,3,3,10,12,6,6,3,2,0,0,2025/6
2022-08-27,Auxerre,Montpellier,1,2,A,0,0,H,9,8,3,2,17,9,5,2,0,3,0,0,2025/6
2022-08-09,Lille,Reims,1,0,H,0,0,H,10,6,4,1,10,13,3,6,2,1,0,0,2025/6
2022-08-14,Marseille,Lille,0,0,D,0,0,H,16,14,5,6,17,9,2,5,2,1,0,0,2025/6
2022-08-13,Auxerre,Lille,0,0,D,0,0,H,10,7,3,3,14,14,3,3,0,2,0,0,2025/6
2022-08-11,Lens,Metz,0,0,D,0,0,H,10,7,3,2,17,10,6,8,1,2,0,0,2025/6
2022-08-19,Le Havre,Lyon,1,0,H,0,0,H,9,7,3,2,18,15,5,5,1,3,0,0,2025/6
2022-08-23,PSG,Lyon,1,2,A,0,2,H,17,14,5,5,13,16,2,6,2,3,0,0,2025/6
2022-08-18,Nice,Auxerre,0,1,A,0,0,H,9,12,4,4,8,14,3,5,0,1,0,0,2025/6
2022-08-05,Monaco,Toulouse,0,0,D,0,0,H,14,7,4,2,17,16,5,4,2,0,0,0,2025/6
2022-08-26,Lyon,Lens,0,0,D,0,0,H,15,5,5,1,16,15,9,8,0,0,0,0,2025/6
2022-08-04,Metz,Lorient,0,0,D,0,0,H,5,10,2,3,12,17,5,3,3,2,0,0,2025/6
2022-08-23,Metz,Nice,2,1,H,2,0,H,7,12,2,4,8,11,4,7,1,3,0,0,2025/6
2022-08-21,Strasbourg,Auxerre,0,0,D,0,0,H,8,5,3,1,12,8,2,2,3,1,0,0,2025/6
2022-08-04,Rennes,Lorient,0,1,A,0,0,H,7,10,2,3,11,11,7,2,0,3,0,0,2025/6
2022-08-10,Brest,Monaco,1,0,H,0,0,H,11,11,4,5,14,15,7,3,1,1,0,0,2025/6
2022-08-28,Montpellier,Lyon,1,0,H,0,0,H,8,8,3,3,18,17,3,5,0,3,0,0,2025/6
2022-08-08,Nice,Strasbourg,1,0,H,1,0,H,10,5,3,2,10,16,6,5,1,3,0,0,2025/6
2022-08-12,Lille,Le Havre,0,0,D,0,0,H,12,8,3,3,18,12,4,3,3,3,0,0,2025/6
2022-08-01,Lorient,Le Havre,0,0,D,0,0,H,6,8,2,3,12,15,4,3,0,3,0,0,2025/6
2022-08-20,Metz,Nantes,0,0,D,0,0,H,11,7,4,3,15,8,2,5,2,1,0,0,2025/6
2022-08-12,Brest,Lens,1,1,D,1,1,H,6,14,2,6,16,16,5,7,1,2,0,0,2025/6
2022-08-05,Reims,Monaco,0,1,A,0,1,H,9,11,3,3,13,18,5,2,2,3,0,0,2025/6
2022-08-10,Auxerre,Lorient,0,0,D,0,0,H,9,5,3,2,14,9,4,2,3,3,0,0,2025/6
2022-08-17,PSG,Metz,2,1,H,0,0,H,12,8,4,3,18,16,2,4,2,1,0,0,2025/6
2022-08-27,Lille,Brest,2,0,H,1,0,H,8,6,3,2,14,9,10,7,0,0,0,0,2025/6
2022-08-22,PSG,Monaco,3,2,H,3,0,H,17,13,5,4,15,13,7,3,1,1,0,0,2025/6
2022-08-14,Nantes,Montpellier,0,1,A,0,1,H,4,7,1,2,9,8,3,9,2,0,0,0,2025/6
2022-08-21,Le Havre,Lille,0,1,A,0,0,H,10,8,3,2,8,10,2,2,2,0,0,0,2025/6
2022-08-07,Nantes,Reims,1,1,D,0,1,H,4,11,1,4,11,12,6,6,3,3,0,0,2025/6
2022-08-17,Lille,Nantes,0,0,D,0,0,H,10,7,4,2,11,9,6,4,0,0,0,0,2025/6
2022-08-14,Monaco,Metz,3,0,H,0,0,H,11,7,5,2,17,16,8,11,0,2,0,0,2025/6
2022-08-16,Nice,Montpellier,1,0,H,0,0,H,9,12,4,5,11,11,5,3,3,2,0,0,2025/6
2022-08-15,Reims,Toulouse,0,1,A,0,1,H,11,16,5,7,14,18,6,5,3,0,0,0,2025/6
2022-08-16,Brest,Lorient,0,0,D,0,0,H,7,8,2,2,11,8,5,3,2,0,0,0,2025/6
2022-08-23,Nantes,Toulouse,0,1,A,0,0,H,7,11,3,3,13,9,2,5,1,2,0,0,2025/6
2022-08-17,Marseille,Lorient,1,0,H,0,0,H,12,10,5,4,12,14,5,4,0,0,0,0,2025/6
2022-08-02,Reims,Metz,0,2,A,0,0,H,8,7,3,3,13,14,8,2,2,1,0,0,2025/6
2022-08-24,Toulouse,Marseille,0,1,A,0,0,H,9,8,2,3,13,18,6,5,0,1,0,0,2025/6
2022-08-27,Le Havre,Marseille,0,0,D,0,0,H,10,9,4,3,8,13,2,5,0,3,0,0,2025/6
2022-08-05,Brest,Nantes,1,0,H,1,0,H,10,9,3,3,12,8,7,4,0,0,0,0,2025/6
2022-08-26,Monaco,Brest,0,0,D,0,0,H,10,7,3,2,11,8,4,4,0,0,0,0,2025/6
2022-08-22,Monaco,Lens,1,0,H,0,0,H,9,9,3,4,18,8,6,4,3,0,0,0,2025/6
2022-08-18,Lille,Rennes,1,3,A,1,1,H,8,16,2,7,10,9,5,6,3,0,0,0,2025/6
2022-08-14,Monaco,Nantes,1,1,D,0,0,H,14,10,5,3,8,11,4,9,1,0,0,0,2025/6
2022-08-26,Lyon,Metz,0,0,D,0,0,H,15,3,6,1,16,17,2,7,0,0,0,0,2025/6
2022-08-15,Le Havre,Lens,0,0,D,0,0,H,8,6,2,1,10,12,5,4,0,2,0,0,2025/6
2022-08-20,Metz,Monaco,0,1,A,0,1,H,6,7,2,2,14,15,3,5,0,0,0,0,2025/6
2022-08-27,Brest,Marseille,0,1,A,0,1,H,11,8,3,3,13,11,7,3,3,2,0,0,2025/6
2022-08-17,Lens,Montpellier,1,0,H,0,0,H,11,6,3,2,12,13,3,5,0,0,0,0,2025/6
2022-08-03,Auxerre,Monaco,0,2,A,0,0,H,6,7,2,2,11,10,4,6,1,2,0,0,2025/6
2022-08-05,Lorient,Nice,0,0,D,0,0,H,9,6,3,2,8,11,2,5,3,3,0,0,2025/6
2022-08-19,Toulouse,Le Havre,0,0,D,0,0,H,13,3,6,1,14,12,7,5,0,0,0,0,2025/6
2022-08-13,Nantes,Auxerre,1,0,H,0,0,H,9,5,3,2,15,8,7,2,1,1,0,0,2025/6
2022-08-02,Lorient,Rennes,0,0,D,0,0,H,13,9,5,3,16,13,9,2,0,2,0,0,2025/6
2022-08-25,Nice,Nantes,2,1,H,1,1,H,8,8,3,3,8,13,4,9,3,3,0,0,2025/6
2022-08-18,Le Havre,Nantes,0,2,A,0,2,H,6,10,2,4,14,18,2,3,2,3,0,0,2025/6
2022-08-13,Toulouse,Monaco,0,1,A,0,0,H,9,12,4,4,15,11,7,4,1,0,0,0,2025/6
2022-08-25,Toulouse,Lyon,1,1,D,0,0,H,8,10,2,4,16,12,8,2,2,3,0,0,2025/6
2022-08-21,Montpellier,Le Havre,0,0,D,0,0,H,10,4,3,1,17,8,3,8,0,2,0,0,2025/6
2022-08-15,Nantes,Brest,2,0,H,2,0,H,8,6,2,2,8,15,9,2,0,3,0,0,2025/6
2022-08-14,Auxerre,Le Havre,0,1,A,0,0,H,16,6,6,2,8,17,5,9,0,2,0,0,2025/6
2022-08-09,Lorient,Nantes,1,0,H,0,0,H,6,8,2,3,12,12,4,7,3,1,0,0,2025/6
2022-08-08,Auxerre,Brest,0,0,D,0,0,H,9,14,4,6,9,18,10,6,0,1,0,0,2025/6
2022-08-23,Metz,Strasbourg,0,1,A,0,0,H,6,7,2,2,11,8,11,2,2,2,0,0,2025/6
2022-08-02,Strasbourg,PSG,3,0,H,0,0,H,14,16,6,6,17,11,5,8,2,0,0,0,2025/6
2022-08-11,Metz,Rennes,0,1,A,0,1,H,13,5,5,1,17,13,10,6,3,0,0,0,2025/6
2022-08-26,Lorient,Lens,0,1,A,0,0,H,4,11,1,4,13,13,7,3,3,2,0,0,2025/6
2022-08-02,Reims,Brest,1,0,H,1,0,H,6,7,2,2,12,10,8,3,0,0,0,0,2025/6
2022-08-17,Le Havre,PSG,0,0,D,0,0,H,8,14,3,6,17,13,2,6,1,3,0,0,2025/6
2022-08-21,Lyon,Rennes,2,1,H,1,1,H,15,9,6,3,9,9,11,7,1,3,0,0,2025/6
2022-08-20,Nantes,Marseille,1,0,H,0,0,H,9,10,4,4,15,18,4,5,3,2,0,0,2025/6
2022-08-08,Nice,PSG,0,1,A,0,1,H,11,21,3,7,13,11,4,4,3,2,0,0,2025/6
2022-08-14,Montpellier,Rennes,0,1,A,0,0,H,7,15,2,6,13,9,8,6,2,0,0,0,2025/6
2022-08-14,Toulouse,Auxerre,0,0,D,0,0,H,11,10,4,3,11,17,6,4,1,1,0,0,2025/6
2022-08-09,Auxerre,Strasbourg,0,0,D,0,0,H,8,10,3,3,12,13,2,6,2,0,0,0,2025/6
2022-08-21,Rennes,Lens,3,1,H,2,1,H,6,13,2,5,11,10,3,9,3,0,0,0,2025/6
2022-08-16,Montpellier,Metz,0,1,A,0,0,H,9,5,4,2,9,10,4,6,0,3,0,0,2025/6
2022-08-17,Strasbourg,Montpellier,0,1,A,0,1,H,10,7,3,2,14,14,4,3,2,1,0,0,2025/6
2022-08-27,Reims,PSG,1,2,A,0,0,H,8,13,3,4,13,17,6,3,0,0,0,0,2025/6
2022-08-21,Nantes,Metz,0,0,D,0,0,H,10,5,4,2,15,14,7,2,2,3,0,0,2025/6
2022-08-27,Lille,Monaco,0,1,A,0,1,H,10,13,4,5,16,9,3,4,1,0,0,0,2025/6
2022-08-15,Lyon,Nantes,0,1,A,0,0,H,6,13,2,4,10,16,4,10,2,0,0,0,2025/6
2022-08-17,Auxerre,PSG,0,2,A,0,2,H,8,11,2,4,17,16,2,3,3,2,0,0,2025/6
2022-08-27,Rennes,Nantes,0,0,D,0,0,H,7,6,2,1,11,14,6,4,2,2,0,0,2025/6
2022-08-15,Lens,Toulouse,2,0,H,2,0,H,12,10,3,3,11,10,2,2,2,2,0,0,2025/6
2022-08-05,Reims,Rennes,0,2,A,0,2,H,16,4,7,1,9,11,3,4,1,0,0,0,2025/6
2022-08-07,Toulouse,Strasbourg,0,0,D,0,0,H,11,5,5,2,8,15,4,5,0,2,0,0,2025/6
2022-08-17,Strasbourg,Lorient,0,1,A,0,0,H,8,11,3,4,10,15,3,5,2,0,0,0,2025/6
2022-08-16,Lille,Lorient,0,0,D,0,0,H,8,9,2,4,12,9,9,7,1,2,0,0,2025/6
2022-08-26,PSG,Lorient,0,0,D,0,0,H,19,7,7,2,11,9,5,4,2,1,0,0,2025/6
2022-08-25,Nantes,Monaco,0,2,A,0,2,H,5,14,2,5,9,13,2,6,0,3,0,0,2025/6
2022-08-18,Lyon,Lille,1,0,H,1,0,H,11,9,4,3,18,18,3,5,0,0,0,0,2025/6
2022-08-07,Marseille,Brest,2,0,H,2,0,H,9,9,4,3,12,15,7,9,1,3,0,0,2025/6
2022-08-03,Nice,Marseille,0,0,D,0,0,H,11,3,3,1,16,11,4,8,0,3,0,0,2025/6
2022-08-14,Lens,Rennes,2,0,H,1,0,H,9,12,3,4,12,17,3,6,3,1,0,0,2025/6
2022-08-10,Rennes,Nice,1,1,D,0,0,H,10,11,4,3,11,12,2,2,3,3,0,0,2025/6
2022-08-04,Rennes,Lille,1,2,A,0,1,H,11,16,4,6,11,9,6,4,2,3,0,0,2025/6
2022-08-15,Le Havre,Reims,0,0,D,0,0,H,7,6,3,1,13,18,5,5,0,2,0,0,2025/6
2022-08-26,Lyon,Strasbourg,1,0,H,0,0,H,3,6,1,2,15,17,2,8,3,1,0,0,2025/6
2022-08-14,Nantes,Rennes,0,0,D,0,0,H,9,14,3,6,8,16,3,5,2,2,0,0,2025/6
2022-08-09,Nice,Monaco,1,1,D,0,0,H,14,12,6,4,8,12,6,11,3,1,0,0,2025/6
2022-08-19,Le Havre,Monaco,0,0,D,0,0,H,15,12,5,4,10,16,5,3,1,0,0,0,2025/6
2022-08-01,Strasbourg,Monaco,1,0,H,0,0,H,10,7,3,2,8,14,3,7,0,2,0,0,2025/6
2022-08-17,Marseille,Toulouse,0,0,D,0,0,H,6,5,2,2,11,13,6,3,1,1,0,0,2025/6
